住宅価格の中央値,経度,緯度,築年数の中央値,合計部屋数,合計ベッドルーム数,人口,世帯数,収入の中央値,海への近さ
250000.0,-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,<1H OCEAN
324000.0,-118.43,34.0,30.0,2148.0,597.0,1341.0,559.0,3.3995,<1H OCEAN
500001.0,-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,<1H OCEAN
126800.0,-121.97,38.34,16.0,2331.0,450.0,1074.0,400.0,4.0329,INLAND
123200.0,-121.65,36.67,28.0,1926.0,556.0,1717.0,535.0,1.9385,<1H OCEAN
500001.0,-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045,NEAR BAY
450000.0,-118.32,33.34,52.0,996.0,264.0,341.0,160.0,2.7361,ISLAND
68400.0,-119.32,36.36,18.0,2060.0,383.0,1348.0,397.0,3.4312,INLAND
224500.0,-118.12,34.02,32.0,1789.0,528.0,1429.0,517.0,1.8906,<1H OCEAN
125500.0,-121.24,36.33,13.0,1642.0,418.0,1534.0,388.0,3.1222,<1H OCEAN
85000.0,-121.49,38.59,20.0,463.0,180.0,486.0,190.0,1.0313,INLAND
154100.0,-117.95,34.08,34.0,2278.0,476.0,1728.0,448.0,3.125,<1H OCEAN
65800.0,-117.29,34.12,40.0,2198.0,612.0,1517.0,531.0,1.0951,INLAND
140600.0,-120.85,37.05,32.0,2893.0,481.0,1198.0,466.0,3.1719,INLAND
166700.0,-118.26,34.08,52.0,984.0,276.0,994.0,260.0,2.3816,<1H OCEAN
87800.0,-121.42,38.51,21.0,3249.0,666.0,2611.0,663.0,1.9423,INLAND
363600.0,-117.22,32.84,19.0,2691.0,347.0,1154.0,366.0,8.051,NEAR OCEAN
163500.0,-121.43,37.78,24.0,807.0,174.0,585.0,166.0,2.6181,INLAND
456300.0,-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,NEAR BAY
500001.0,-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,<1H OCEAN
123400.0,-117.31,34.39,15.0,1703.0,273.0,847.0,266.0,3.7917,INLAND
212800.0,-117.9,34.15,21.0,2056.0,461.0,1332.0,429.0,3.3942,INLAND
129300.0,-118.18,34.08,35.0,2226.0,602.0,2230.0,549.0,2.9167,<1H OCEAN
185700.0,-118.2,34.11,36.0,1441.0,534.0,1809.0,500.0,2.1793,<1H OCEAN
96800.0,-120.77,37.64,8.0,3294.0,667.0,2277.0,652.0,2.6417,INLAND
321500.0,-118.31,33.73,52.0,1642.0,287.0,692.0,288.0,4.1812,NEAR OCEAN
134500.0,-121.5,38.62,8.0,16679.0,3457.0,7919.0,3329.0,3.7188,INLAND
441700.0,-122.46,37.78,52.0,2632.0,542.0,1364.0,544.0,3.4605,NEAR BAY
270600.0,-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,NEAR BAY
241700.0,-122.23,37.49,11.0,840.0,329.0,1338.0,345.0,2.3333,NEAR OCEAN
114800.0,-120.45,34.86,23.0,3415.0,778.0,1492.0,633.0,2.2791,NEAR OCEAN
177200.0,-118.13,33.92,28.0,3069.0,864.0,1932.0,835.0,2.4925,<1H OCEAN
83500.0,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,NEAR BAY
145200.0,-117.17,32.78,42.0,1104.0,305.0,892.0,270.0,2.2768,NEAR OCEAN
500001.0,-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8.2782,NEAR OCEAN
184900.0,-118.18,34.09,44.0,1688.0,426.0,1605.0,384.0,3.3785,<1H OCEAN
147500.0,-118.21,34.06,29.0,1478.0,413.0,1580.0,394.0,1.8781,<1H OCEAN
133600.0,-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875,INLAND
500001.0,-118.34,33.76,34.0,5586.0,674.0,1871.0,636.0,15.0001,NEAR OCEAN
248100.0,-118.28,33.74,44.0,1853.0,556.0,2090.0,539.0,1.8584,NEAR OCEAN
91300.0,-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,INLAND
260100.0,-121.93,37.25,32.0,1555.0,287.0,779.0,284.0,6.0358,<1H OCEAN
172700.0,-118.2,33.98,32.0,1403.0,399.0,1506.0,375.0,2.0,<1H OCEAN
147400.0,-118.15,33.91,38.0,901.0,205.0,760.0,208.0,2.9643,<1H OCEAN
309000.0,-121.87,37.34,52.0,1087.0,166.0,650.0,194.0,6.6345,<1H OCEAN
85900.0,-122.39,40.52,24.0,2068.0,346.0,951.0,332.0,3.9306,INLAND
267600.0,-117.9,33.92,27.0,698.0,116.0,391.0,126.0,5.9177,<1H OCEAN
156200.0,-118.04,33.92,35.0,2469.0,522.0,2151.0,537.0,3.4219,<1H OCEAN
254600.0,-118.16,34.07,42.0,3836.0,777.0,2118.0,754.0,3.6364,<1H OCEAN
257300.0,-121.91,37.68,18.0,3631.0,547.0,1700.0,520.0,5.817,<1H OCEAN
118300.0,-120.49,37.32,10.0,1275.0,255.0,620.0,240.0,3.0263,INLAND
245200.0,-122.08,37.97,9.0,2643.0,439.0,1105.0,467.0,6.6579,NEAR BAY
100700.0,-121.95,38.02,9.0,3360.0,833.0,2041.0,810.0,2.1013,INLAND
302600.0,-122.42,37.66,41.0,2189.0,414.0,1063.0,409.0,4.7361,NEAR OCEAN
372700.0,-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,<1H OCEAN
290900.0,-119.76,34.44,28.0,1985.0,582.0,1092.0,548.0,2.4701,NEAR OCEAN
500001.0,-117.69,33.58,8.0,2887.0,351.0,1176.0,351.0,10.3953,<1H OCEAN
394400.0,-118.39,34.15,29.0,3110.0,650.0,1212.0,642.0,4.2031,<1H OCEAN
382200.0,-122.1,37.93,20.0,10212.0,1424.0,4083.0,1374.0,8.039,NEAR BAY
130500.0,-120.66,39.72,15.0,3763.0,784.0,717.0,348.0,2.2019,INLAND
428300.0,-122.45,37.78,48.0,1013.0,194.0,464.0,205.0,3.2011,NEAR BAY
266700.0,-122.64,38.01,36.0,1199.0,232.0,551.0,229.0,3.7321,NEAR OCEAN
55000.0,-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,<1H OCEAN
65200.0,-121.65,39.53,23.0,1387.0,325.0,640.0,289.0,1.4833,INLAND
425500.0,-122.12,37.43,36.0,3212.0,553.0,1455.0,574.0,6.46,NEAR BAY
128600.0,-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,INLAND
232600.0,-117.84,33.84,23.0,6157.0,1129.0,2817.0,1073.0,5.0629,<1H OCEAN
220800.0,-117.99,33.73,20.0,3182.0,884.0,1770.0,817.0,3.1912,<1H OCEAN
91800.0,-117.11,32.69,34.0,1144.0,295.0,1271.0,302.0,2.09,NEAR OCEAN
500001.0,-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,NEAR BAY
173900.0,-117.32,33.87,15.0,826.0,138.0,440.0,134.0,4.8125,INLAND
140200.0,-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,INLAND
88900.0,-122.22,40.18,13.0,3719.0,803.0,1754.0,764.0,2.3517,INLAND
87500.0,-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,INLAND
123100.0,-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,INLAND
361300.0,-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.703,<1H OCEAN
500001.0,-118.51,34.04,40.0,1382.0,167.0,483.0,178.0,11.7045,<1H OCEAN
500000.0,-118.14,33.77,52.0,2208.0,409.0,791.0,408.0,5.8408,NEAR OCEAN
52800.0,-121.51,38.26,52.0,910.0,212.0,429.0,212.0,1.6458,INLAND
105900.0,-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,INLAND
369300.0,-122.4,37.6,30.0,5351.0,1134.0,2558.0,1074.0,3.5817,NEAR OCEAN
451100.0,-121.92,37.53,7.0,28258.0,3864.0,12203.0,3701.0,8.4045,<1H OCEAN
200000.0,-121.06,38.25,13.0,651.0,102.0,301.0,104.0,3.6528,INLAND
57000.0,-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,INLAND
491200.0,-122.31,37.5,22.0,14034.0,3020.0,6266.0,2952.0,4.3939,NEAR OCEAN
225000.0,-120.95,36.47,52.0,1691.0,301.0,618.0,239.0,3.2292,<1H OCEAN
439100.0,-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,<1H OCEAN
205200.0,-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,4.3864,NEAR BAY
275000.0,-122.28,37.79,30.0,4145.0,869.0,3668.0,855.0,2.5444,NEAR BAY
162500.0,-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,NEAR BAY
96100.0,-119.68,37.19,10.0,3113.0,589.0,1508.0,512.0,2.8167,INLAND
225200.0,-118.68,34.27,16.0,4637.0,941.0,2476.0,878.0,4.0568,<1H OCEAN
242400.0,-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,<1H OCEAN
500001.0,-118.21,34.22,39.0,3008.0,386.0,1240.0,370.0,9.2463,<1H OCEAN
240600.0,-117.62,33.43,23.0,4052.0,955.0,1950.0,859.0,4.0647,NEAR OCEAN
209600.0,-118.25,34.15,15.0,3712.0,1005.0,1888.0,890.0,3.6875,<1H OCEAN
211600.0,-118.54,34.22,34.0,2193.0,513.0,1299.0,497.0,3.6187,<1H OCEAN
55600.0,-117.28,34.68,28.0,1932.0,421.0,1156.0,404.0,1.8958,INLAND
178200.0,-122.03,37.54,6.0,2918.0,672.0,1911.0,639.0,4.1406,NEAR BAY
53000.0,-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,INLAND
216500.0,-117.89,33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,<1H OCEAN
308900.0,-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,<1H OCEAN
91900.0,-121.42,38.72,10.0,3054.0,528.0,1932.0,510.0,3.0903,INLAND
95200.0,-117.45,34.01,26.0,3042.0,598.0,1720.0,551.0,2.76,INLAND
434700.0,-119.26,34.46,30.0,3826.0,691.0,1656.0,657.0,4.0074,<1H OCEAN
178400.0,-121.78,36.93,21.0,2794.0,662.0,2236.0,565.0,2.4053,<1H OCEAN
136700.0,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,NEAR BAY
145000.0,-121.02,37.69,19.0,3814.0,790.0,2219.0,804.0,3.5208,INLAND
234700.0,-119.18,34.21,30.0,1096.0,231.0,741.0,229.0,3.8625,NEAR OCEAN
118100.0,-117.93,33.85,27.0,1962.0,544.0,1492.0,481.0,1.9621,<1H OCEAN
452600.0,-117.25,32.76,38.0,2331.0,493.0,836.0,433.0,4.9125,NEAR OCEAN
119900.0,-118.25,34.02,32.0,1311.0,410.0,1792.0,396.0,2.3304,<1H OCEAN
118600.0,-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896,INLAND
63300.0,-122.13,40.01,21.0,916.0,194.0,451.0,178.0,2.125,INLAND
95600.0,-121.27,38.62,13.0,2321.0,539.0,1066.0,497.0,2.7652,INLAND
170400.0,-117.89,33.92,34.0,1473.0,312.0,1025.0,315.0,3.8333,<1H OCEAN
179500.0,-121.88,36.59,30.0,1822.0,505.0,932.0,496.0,2.6894,<1H OCEAN
97700.0,-118.15,34.71,35.0,1503.0,309.0,842.0,300.0,2.5278,INLAND
87900.0,-121.77,38.76,32.0,1950.0,385.0,1145.0,363.0,2.8365,INLAND
158000.0,-117.64,34.02,10.0,4887.0,930.0,2637.0,831.0,4.0611,INLAND
162500.0,-121.32,39.13,5.0,358.0,65.0,169.0,59.0,3.0,INLAND
500001.0,-122.01,37.28,22.0,2038.0,260.0,773.0,281.0,9.1569,<1H OCEAN
101100.0,-121.32,38.57,25.0,692.0,146.0,504.0,167.0,3.6897,INLAND
166000.0,-121.92,38.01,7.0,1632.0,248.0,879.0,262.0,6.1237,INLAND
288300.0,-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,<1H OCEAN
55900.0,-120.31,37.29,40.0,1542.0,341.0,1283.0,341.0,1.6929,INLAND
246800.0,-118.37,34.02,33.0,2263.0,430.0,900.0,382.0,4.4028,<1H OCEAN
243800.0,-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,NEAR OCEAN
285500.0,-118.49,34.28,31.0,3508.0,585.0,1957.0,588.0,6.6458,<1H OCEAN
151600.0,-122.34,40.63,10.0,2183.0,369.0,1061.0,325.0,3.6853,INLAND
64500.0,-123.48,40.34,19.0,518.0,108.0,216.0,80.0,2.7083,INLAND
227500.0,-118.51,34.2,34.0,2871.0,581.0,1350.0,535.0,3.7049,<1H OCEAN
209600.0,-121.08,39.02,13.0,1839.0,275.0,752.0,270.0,4.2031,INLAND
158500.0,-118.2,33.98,30.0,2369.0,753.0,3259.0,770.0,2.1964,<1H OCEAN
142500.0,-118.17,34.1,48.0,2514.0,595.0,2484.0,601.0,3.1146,<1H OCEAN
209100.0,-118.9,34.41,35.0,4431.0,739.0,2304.0,720.0,4.2599,<1H OCEAN
240000.0,-121.94,37.28,18.0,4356.0,1334.0,1968.0,1245.0,3.6294,<1H OCEAN
49600.0,-123.22,40.54,27.0,1573.0,361.0,847.0,330.0,1.9034,INLAND
145200.0,-120.96,37.66,15.0,2485.0,434.0,1296.0,434.0,3.8542,INLAND
74700.0,-119.86,36.78,7.0,2232.0,490.0,1274.0,499.0,2.9853,INLAND
100800.0,-120.01,38.89,24.0,1669.0,422.0,589.0,281.0,3.0089,INLAND
262500.0,-122.93,38.38,18.0,2562.0,500.0,1128.0,414.0,3.9336,<1H OCEAN
53500.0,-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,INLAND
143800.0,-116.92,33.63,18.0,397.0,89.0,239.0,80.0,2.8125,INLAND
153000.0,-117.99,34.14,30.0,2346.0,,1988.0,474.0,2.5625,INLAND
145800.0,-120.15,39.17,32.0,1684.0,359.0,454.0,209.0,2.9125,INLAND
87500.0,-117.74,33.73,18.0,328.0,68.0,391.0,60.0,4.1167,<1H OCEAN
182100.0,-121.86,37.35,35.0,2391.0,605.0,1886.0,595.0,2.5551,<1H OCEAN
314100.0,-117.4,33.9,32.0,1263.0,178.0,508.0,180.0,3.6667,INLAND
127600.0,-118.2,34.04,47.0,1894.0,408.0,1629.0,379.0,3.7619,<1H OCEAN
68400.0,-119.23,35.74,16.0,2275.0,659.0,1914.0,614.0,2.033,INLAND
299500.0,-121.92,37.33,52.0,2125.0,382.0,930.0,387.0,5.2831,<1H OCEAN
198100.0,-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,INLAND
78700.0,-118.95,35.32,29.0,3480.0,608.0,2007.0,541.0,3.2738,INLAND
200800.0,-122.65,38.23,52.0,1735.0,347.0,712.0,343.0,3.1711,<1H OCEAN
328900.0,-118.31,34.06,52.0,2124.0,756.0,1920.0,756.0,2.1435,<1H OCEAN
500001.0,-122.02,37.28,25.0,3437.0,428.0,1198.0,411.0,9.3464,<1H OCEAN
94400.0,-117.06,34.0,33.0,1575.0,326.0,879.0,282.0,2.5357,INLAND
303000.0,-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,<1H OCEAN
304500.0,-122.47,37.69,34.0,1954.0,357.0,1130.0,367.0,4.6447,NEAR OCEAN
137200.0,-117.23,34.15,17.0,5036.0,817.0,2084.0,833.0,4.6445,INLAND
213300.0,-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,INLAND
193900.0,-117.94,34.06,34.0,1921.0,422.0,1230.0,447.0,3.6648,<1H OCEAN
411600.0,-117.19,32.75,52.0,1388.0,213.0,513.0,211.0,6.1309,NEAR OCEAN
189300.0,-117.92,33.74,24.0,5321.0,1063.0,4011.0,1047.0,4.3882,<1H OCEAN
115600.0,-121.45,39.26,15.0,2319.0,416.0,1047.0,385.0,3.125,INLAND
124300.0,-121.26,38.66,8.0,1145.0,241.0,447.0,216.0,4.0781,INLAND
159400.0,-118.35,33.97,25.0,1864.0,616.0,1710.0,575.0,2.2303,<1H OCEAN
126400.0,-119.78,36.31,14.0,1287.0,291.0,737.0,269.0,3.1667,INLAND
443600.0,-119.69,34.43,44.0,2440.0,485.0,1011.0,442.0,4.149,<1H OCEAN
48300.0,-121.25,37.98,39.0,1765.0,414.0,1056.0,414.0,1.5329,INLAND
134600.0,-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,INLAND
96300.0,-117.38,34.11,36.0,1497.0,264.0,894.0,275.0,3.3066,INLAND
89300.0,-118.22,33.92,32.0,1263.0,333.0,1789.0,346.0,1.9957,<1H OCEAN
165800.0,-117.91,33.86,26.0,2296.0,570.0,1415.0,527.0,2.4732,<1H OCEAN
150300.0,-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014,INLAND
214700.0,-118.74,34.25,25.0,1815.0,281.0,960.0,284.0,5.4243,<1H OCEAN
154600.0,-118.2,33.97,30.0,1911.0,562.0,2055.0,534.0,2.3917,<1H OCEAN
217700.0,-118.5,34.2,34.0,1617.0,344.0,938.0,305.0,3.915,<1H OCEAN
85800.0,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714,INLAND
59400.0,-115.56,32.8,28.0,1672.0,416.0,1335.0,397.0,1.5987,INLAND
175000.0,-118.2,34.02,26.0,36.0,9.0,35.0,9.0,1.625,<1H OCEAN
295600.0,-122.0,37.58,6.0,4405.0,717.0,2071.0,688.0,5.8151,<1H OCEAN
500001.0,-118.39,33.83,32.0,2075.0,539.0,954.0,519.0,5.637,NEAR OCEAN
184500.0,-118.3,34.26,37.0,2824.0,633.0,1619.0,573.0,3.5568,<1H OCEAN
62000.0,-118.09,33.77,26.0,1388.0,409.0,515.0,392.0,1.8015,<1H OCEAN
250300.0,-122.42,37.73,48.0,1474.0,308.0,998.0,330.0,4.0781,NEAR BAY
90600.0,-117.34,34.11,29.0,2912.0,566.0,2188.0,518.0,3.2656,INLAND
194000.0,-118.2,33.81,43.0,3013.0,574.0,1525.0,529.0,4.95,NEAR OCEAN
409700.0,-122.44,37.75,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,NEAR BAY
451300.0,-122.11,37.43,35.0,3584.0,535.0,1405.0,538.0,7.3023,NEAR BAY
165100.0,-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,<1H OCEAN
368700.0,-117.76,33.72,14.0,3011.0,388.0,1359.0,371.0,7.9739,<1H OCEAN
500001.0,-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,<1H OCEAN
500001.0,-118.44,34.07,35.0,1973.0,332.0,1257.0,296.0,8.9565,<1H OCEAN
93400.0,-116.24,33.72,25.0,5236.0,1039.0,2725.0,935.0,3.775,INLAND
167400.0,-119.18,34.16,12.0,460.0,101.0,405.0,103.0,5.2783,NEAR OCEAN
335500.0,-118.42,34.18,31.0,2887.0,646.0,1626.0,637.0,3.6745,<1H OCEAN
70700.0,-115.53,32.97,35.0,1583.0,340.0,933.0,318.0,2.4063,INLAND
217500.0,-121.98,37.37,35.0,995.0,202.0,615.0,199.0,5.0942,<1H OCEAN
133500.0,-121.34,38.03,12.0,2707.0,433.0,1200.0,380.0,4.9861,INLAND
364500.0,-122.12,37.82,26.0,2269.0,317.0,918.0,313.0,6.6657,NEAR BAY
137900.0,-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,3.1908,INLAND
84100.0,-121.46,38.51,32.0,2437.0,592.0,1596.0,557.0,1.68,INLAND
230800.0,-119.71,34.42,23.0,2068.0,658.0,1898.0,570.0,2.5506,<1H OCEAN
175700.0,-121.73,36.86,28.0,827.0,178.0,703.0,144.0,4.4271,<1H OCEAN
261800.0,-122.67,38.24,29.0,2644.0,464.0,1372.0,450.0,5.0544,<1H OCEAN
137500.0,-118.22,34.05,36.0,1243.0,470.0,1668.0,444.0,1.0714,<1H OCEAN
150000.0,-122.11,37.66,29.0,2544.0,643.0,2332.0,603.0,3.2091,NEAR BAY
184900.0,-121.89,37.32,43.0,1105.0,241.0,982.0,206.0,2.1149,<1H OCEAN
254500.0,-121.97,37.36,24.0,4841.0,894.0,2656.0,920.0,6.0573,<1H OCEAN
158700.0,-122.26,37.84,50.0,2239.0,455.0,990.0,419.0,1.9911,NEAR BAY
500000.0,-122.43,37.8,52.0,1006.0,251.0,349.0,233.0,3.2235,NEAR BAY
241000.0,-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,<1H OCEAN
500001.0,-120.04,34.72,13.0,3942.0,585.0,1542.0,515.0,6.6054,NEAR OCEAN
129700.0,-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,NEAR OCEAN
177900.0,-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,3.8173,<1H OCEAN
410800.0,-122.35,37.58,52.0,2495.0,458.0,1081.0,471.0,4.0855,NEAR OCEAN
95200.0,-117.33,34.08,37.0,2267.0,405.0,1175.0,403.0,3.75,INLAND
86200.0,-121.52,38.57,43.0,2360.0,471.0,1041.0,452.0,2.89,INLAND
276400.0,-119.8,34.43,22.0,2845.0,500.0,1456.0,454.0,5.6604,NEAR OCEAN
188700.0,-118.0,33.89,35.0,1011.0,183.0,578.0,171.0,3.9861,<1H OCEAN
78300.0,-121.43,38.52,30.0,3657.0,945.0,2925.0,899.0,1.3927,INLAND
150600.0,-122.32,38.12,12.0,5382.0,928.0,3928.0,921.0,5.3785,NEAR BAY
204600.0,-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564,<1H OCEAN
500001.0,-118.47,34.14,36.0,2873.0,420.0,850.0,379.0,8.153,<1H OCEAN
500001.0,-117.89,33.61,45.0,1883.0,419.0,653.0,328.0,4.2222,<1H OCEAN
247800.0,-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813,<1H OCEAN
152800.0,-118.35,33.98,33.0,1884.0,477.0,1518.0,449.0,3.1194,<1H OCEAN
244500.0,-118.23,34.13,37.0,1799.0,426.0,1088.0,417.0,2.975,<1H OCEAN
66300.0,-120.68,37.47,33.0,1028.0,226.0,658.0,197.0,2.3043,INLAND
105000.0,-122.38,40.61,14.0,4773.0,1133.0,2101.0,1072.0,1.7227,INLAND
301000.0,-118.35,34.0,28.0,3085.0,621.0,1162.0,558.0,3.25,<1H OCEAN
75600.0,-119.86,36.45,19.0,2439.0,462.0,1416.0,469.0,2.4474,INLAND
120900.0,-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,INLAND
144300.0,-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,4.4531,INLAND
81000.0,-116.32,34.1,10.0,4256.0,861.0,1403.0,686.0,2.6618,INLAND
225000.0,-122.39,37.74,52.0,126.0,24.0,37.0,27.0,10.2264,NEAR BAY
71300.0,-118.08,33.76,27.0,529.0,159.0,193.0,155.0,2.0952,<1H OCEAN
385300.0,-117.25,32.77,35.0,2494.0,690.0,1126.0,624.0,4.0313,NEAR OCEAN
97900.0,-118.22,33.9,40.0,1802.0,496.0,2096.0,468.0,2.3542,<1H OCEAN
156300.0,-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,<1H OCEAN
314900.0,-118.34,34.0,44.0,3183.0,513.0,1183.0,473.0,5.0407,<1H OCEAN
229600.0,-117.89,33.88,33.0,1582.0,256.0,771.0,240.0,5.3836,<1H OCEAN
67500.0,-123.43,40.22,20.0,133.0,35.0,87.0,37.0,3.625,INLAND
209700.0,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,<1H OCEAN
428500.0,-117.87,34.06,25.0,3652.0,470.0,1525.0,484.0,10.1248,<1H OCEAN
197500.0,-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,<1H OCEAN
162500.0,-118.16,33.98,33.0,1196.0,313.0,1448.0,320.0,2.9375,<1H OCEAN
267300.0,-118.12,33.96,36.0,1426.0,235.0,698.0,240.0,4.8523,<1H OCEAN
250000.0,-118.31,34.1,36.0,2288.0,1033.0,3030.0,890.0,1.5328,<1H OCEAN
94700.0,-122.83,39.09,26.0,2191.0,495.0,679.0,371.0,1.4679,INLAND
171700.0,-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,INLAND
180400.0,-118.42,37.35,21.0,3302.0,557.0,1413.0,520.0,4.375,INLAND
191000.0,-118.12,33.99,26.0,2296.0,534.0,1777.0,507.0,2.5395,<1H OCEAN
500001.0,-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,11.6471,<1H OCEAN
500001.0,-118.42,34.06,52.0,1881.0,334.0,640.0,321.0,6.871,<1H OCEAN
275000.0,-118.41,34.16,14.0,577.0,150.0,372.0,130.0,4.1875,<1H OCEAN
289000.0,-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,<1H OCEAN
160700.0,-118.21,33.81,40.0,1815.0,428.0,1807.0,413.0,3.0882,NEAR OCEAN
162500.0,-118.19,33.76,25.0,1442.0,392.0,632.0,385.0,4.6629,NEAR OCEAN
160100.0,-118.44,34.29,30.0,1632.0,401.0,1357.0,401.0,3.1588,<1H OCEAN
429000.0,-117.27,33.55,4.0,6112.0,890.0,2088.0,712.0,5.5351,<1H OCEAN
500001.0,-118.9,34.14,35.0,1503.0,263.0,576.0,216.0,5.1457,<1H OCEAN
500001.0,-118.27,34.17,52.0,2287.0,295.0,829.0,296.0,7.8383,<1H OCEAN
248000.0,-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4.25,<1H OCEAN
225000.0,-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184,<1H OCEAN
60000.0,-117.12,32.66,52.0,16.0,4.0,8.0,3.0,1.125,NEAR OCEAN
135000.0,-117.13,32.75,23.0,3999.0,1182.0,2051.0,1130.0,2.1292,NEAR OCEAN
262900.0,-118.34,34.2,41.0,2860.0,682.0,1516.0,621.0,3.0431,<1H OCEAN
101400.0,-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,NEAR BAY
125000.0,-117.06,32.67,29.0,4047.0,754.0,2353.0,730.0,4.0505,NEAR OCEAN
77500.0,-119.01,35.28,10.0,7011.0,1453.0,4163.0,1307.0,2.7659,INLAND
207900.0,-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,NEAR BAY
388300.0,-117.75,33.83,14.0,2452.0,296.0,954.0,275.0,8.2375,<1H OCEAN
414700.0,-118.31,33.76,26.0,4486.0,709.0,1873.0,719.0,6.5704,<1H OCEAN
357300.0,-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,NEAR OCEAN
161000.0,-121.24,37.81,6.0,3883.0,800.0,2319.0,787.0,3.5595,INLAND
72200.0,-121.52,39.51,30.0,3085.0,610.0,1688.0,575.0,2.334,INLAND
128400.0,-117.7,34.07,33.0,1552.0,288.0,1326.0,303.0,3.7969,INLAND
198700.0,-117.15,32.75,40.0,2261.0,579.0,903.0,525.0,2.465,NEAR OCEAN
500001.0,-122.46,37.79,52.0,2059.0,416.0,999.0,402.0,3.7419,NEAR BAY
189100.0,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645,<1H OCEAN
103100.0,-118.22,33.91,27.0,500.0,159.0,732.0,162.0,2.7426,<1H OCEAN
81700.0,-124.11,40.95,19.0,1734.0,365.0,866.0,342.0,2.96,NEAR OCEAN
166700.0,-117.14,32.93,12.0,1474.0,364.0,1009.0,372.0,4.0521,<1H OCEAN
74200.0,-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,INLAND
294100.0,-117.2,32.8,33.0,2573.0,436.0,1084.0,443.0,4.2417,NEAR OCEAN
253500.0,-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855,NEAR BAY
